"citizen","geo","time","values"
"UK","AT",2012-12-31,0
"UK","BE",2012-12-31,0
"UK","BG",2012-12-31,0
"UK","CH",2012-12-31,0
"UK","CY",2012-12-31,0
"UK","CZ",2012-12-31,0
"UK","DE",2012-12-31,0
"UK","DK",2012-12-31,0
"UK","EE",2012-12-31,0
"UK","EL",2012-12-31,0
"UK","ES",2012-12-31,0
"UK","EU28",2012-12-31,0
"UK","FI",2012-12-31,0
"UK","FR",2012-12-31,0
"UK","HU",2012-12-31,0
"UK","IE",2012-12-31,0
"UK","IS",2012-12-31,0
"UK","IT",2012-12-31,0
"UK","LI",2012-12-31,0
"UK","LT",2012-12-31,0
"UK","LU",2012-12-31,0
"UK","LV",2012-12-31,0
"UK","MT",2012-12-31,0
"UK","NL",2012-12-31,0
"UK","NO",2012-12-31,0
"UK","PL",2012-12-31,0
"UK","PT",2012-12-31,0
"UK","RO",2012-12-31,0
"UK","SE",2012-12-31,0
"UK","SI",2012-12-31,0
"UK","SK",2012-12-31,0
"UK","TOTAL",2012-12-31,5
"UK","UK",2012-12-31,0
"UK_OCT","AT",2012-12-31,0
"UK_OCT","BE",2012-12-31,0
"UK_OCT","BG",2012-12-31,0
"UK_OCT","CH",2012-12-31,0
"UK_OCT","CY",2012-12-31,0
"UK_OCT","CZ",2012-12-31,0
"UK_OCT","DE",2012-12-31,0
"UK_OCT","DK",2012-12-31,0
"UK_OCT","EE",2012-12-31,0
"UK_OCT","EL",2012-12-31,0
"UK_OCT","ES",2012-12-31,0
"UK_OCT","EU28",2012-12-31,15
"UK_OCT","FI",2012-12-31,0
"UK_OCT","FR",2012-12-31,0
"UK_OCT","HU",2012-12-31,0
"UK_OCT","IE",2012-12-31,0
"UK_OCT","IS",2012-12-31,0
"UK_OCT","IT",2012-12-31,0
"UK_OCT","LI",2012-12-31,0
"UK_OCT","LT",2012-12-31,0
"UK_OCT","LU",2012-12-31,0
"UK_OCT","LV",2012-12-31,0
"UK_OCT","MT",2012-12-31,0
"UK_OCT","NL",2012-12-31,0
"UK_OCT","NO",2012-12-31,0
"UK_OCT","PL",2012-12-31,0
"UK_OCT","PT",2012-12-31,0
"UK_OCT","RO",2012-12-31,0
"UK_OCT","SE",2012-12-31,0
"UK_OCT","SI",2012-12-31,0
"UK_OCT","SK",2012-12-31,0
"UK_OCT","TOTAL",2012-12-31,15
"UK_OCT","UK",2012-12-31,15
"UNK","AT",2012-12-31,20
"UNK","BE",2012-12-31,380
"UNK","BG",2012-12-31,0
"UNK","CH",2012-12-31,230
"UNK","CY",2012-12-31,0
"UNK","CZ",2012-12-31,0
"UNK","DE",2012-12-31,1255
"UNK","DK",2012-12-31,15
"UNK","EE",2012-12-31,0
"UNK","EL",2012-12-31,0
"UNK","ES",2012-12-31,0
"UNK","EU28",2012-12-31,3315
"UNK","FI",2012-12-31,100
"UNK","FR",2012-12-31,0
"UNK","HU",2012-12-31,30
"UNK","IE",2012-12-31,0
"UNK","IS",2012-12-31,0
"UNK","IT",2012-12-31,310
"UNK","LI",2012-12-31,0
"UNK","LT",2012-12-31,0
"UNK","LU",2012-12-31,5
"UNK","LV",2012-12-31,0
"UNK","MT",2012-12-31,0
"UNK","NL",2012-12-31,550
"UNK","NO",2012-12-31,0
"UNK","PL",2012-12-31,0
"UNK","PT",2012-12-31,0
"UNK","RO",2012-12-31,0
"UNK","SE",2012-12-31,635
"UNK","SI",2012-12-31,0
"UNK","SK",2012-12-31,0
"UNK","TOTAL",2012-12-31,3545
"UNK","UK",2012-12-31,10
"US","AT",2012-12-31,0
"US","BE",2012-12-31,5
"US","BG",2012-12-31,0
"US","CH",2012-12-31,0
"US","CY",2012-12-31,0
"US","CZ",2012-12-31,0
"US","DE",2012-12-31,5
"US","DK",2012-12-31,5
"US","EE",2012-12-31,0
"US","EL",2012-12-31,0
"US","ES",2012-12-31,0
"US","EU28",2012-12-31,85
"US","FI",2012-12-31,0
"US","FR",2012-12-31,5
"US","HU",2012-12-31,0
"US","IE",2012-12-31,5
"US","IS",2012-12-31,0
"US","IT",2012-12-31,0
"US","LI",2012-12-31,0
"US","LT",2012-12-31,0
"US","LU",2012-12-31,0
"US","LV",2012-12-31,0
"US","MT",2012-12-31,0
"US","NL",2012-12-31,10
"US","NO",2012-12-31,5
"US","PL",2012-12-31,0
"US","PT",2012-12-31,0
"US","RO",2012-12-31,0
"US","SE",2012-12-31,25
"US","SI",2012-12-31,0
"US","SK",2012-12-31,0
"US","TOTAL",2012-12-31,95
"US","UK",2012-12-31,30
"UY","AT",2012-12-31,0
"UY","BE",2012-12-31,0
"UY","BG",2012-12-31,0
"UY","CH",2012-12-31,0
"UY","CY",2012-12-31,0
"UY","CZ",2012-12-31,0
"UY","DE",2012-12-31,0
"UY","DK",2012-12-31,0
"UY","EE",2012-12-31,0
"UY","EL",2012-12-31,0
"UY","ES",2012-12-31,0
"UY","EU28",2012-12-31,0
"UY","FI",2012-12-31,0
"UY","FR",2012-12-31,0
"UY","HU",2012-12-31,0
"UY","IE",2012-12-31,0
"UY","IS",2012-12-31,0
"UY","IT",2012-12-31,0
"UY","LI",2012-12-31,0
"UY","LT",2012-12-31,0
"UY","LU",2012-12-31,0
"UY","LV",2012-12-31,0
"UY","MT",2012-12-31,0
"UY","NL",2012-12-31,0
"UY","NO",2012-12-31,0
"UY","PL",2012-12-31,0
"UY","PT",2012-12-31,0
"UY","RO",2012-12-31,0
"UY","SE",2012-12-31,0
"UY","SI",2012-12-31,0
"UY","SK",2012-12-31,0
"UY","TOTAL",2012-12-31,5
"UY","UK",2012-12-31,0
"UZ","AT",2012-12-31,20
"UZ","BE",2012-12-31,15
"UZ","BG",2012-12-31,0
"UZ","CH",2012-12-31,10
"UZ","CY",2012-12-31,0
"UZ","CZ",2012-12-31,10
"UZ","DE",2012-12-31,35
"UZ","DK",2012-12-31,15
"UZ","EE",2012-12-31,0
"UZ","EL",2012-12-31,5
"UZ","ES",2012-12-31,5
"UZ","EU28",2012-12-31,635
"UZ","FI",2012-12-31,0
"UZ","FR",2012-12-31,65
"UZ","HU",2012-12-31,0
"UZ","IE",2012-12-31,0
"UZ","IS",2012-12-31,0
"UZ","IT",2012-12-31,5
"UZ","LI",2012-12-31,0
"UZ","LT",2012-12-31,5
"UZ","LU",2012-12-31,0
"UZ","LV",2012-12-31,0
"UZ","MT",2012-12-31,0
"UZ","NL",2012-12-31,15
"UZ","NO",2012-12-31,130
"UZ","PL",2012-12-31,20
"UZ","PT",2012-12-31,0
"UZ","RO",2012-12-31,0
"UZ","SE",2012-12-31,395
"UZ","SI",2012-12-31,0
"UZ","SK",2012-12-31,0
"UZ","TOTAL",2012-12-31,775
"UZ","UK",2012-12-31,20
"VA","AT",2012-12-31,0
"VA","BE",2012-12-31,0
"VA","BG",2012-12-31,0
"VA","CH",2012-12-31,0
"VA","CY",2012-12-31,0
"VA","CZ",2012-12-31,0
"VA","DE",2012-12-31,0
"VA","DK",2012-12-31,0
"VA","EE",2012-12-31,0
"VA","EL",2012-12-31,0
"VA","ES",2012-12-31,0
"VA","EU28",2012-12-31,0
"VA","FI",2012-12-31,0
"VA","FR",2012-12-31,0
"VA","HU",2012-12-31,0
"VA","IE",2012-12-31,0
"VA","IS",2012-12-31,0
"VA","IT",2012-12-31,0
"VA","LI",2012-12-31,0
"VA","LT",2012-12-31,0
"VA","LU",2012-12-31,0
"VA","LV",2012-12-31,0
"VA","MT",2012-12-31,0
"VA","NL",2012-12-31,0
"VA","NO",2012-12-31,0
"VA","PL",2012-12-31,0
"VA","PT",2012-12-31,0
"VA","RO",2012-12-31,0
"VA","SE",2012-12-31,0
"VA","SI",2012-12-31,0
"VA","SK",2012-12-31,0
"VA","TOTAL",2012-12-31,0
"VA","UK",2012-12-31,0
"VC","AT",2012-12-31,0
"VC","BE",2012-12-31,0
"VC","BG",2012-12-31,0
"VC","CH",2012-12-31,0
"VC","CY",2012-12-31,0
"VC","CZ",2012-12-31,0
"VC","DE",2012-12-31,0
"VC","DK",2012-12-31,0
"VC","EE",2012-12-31,0
"VC","EL",2012-12-31,0
"VC","ES",2012-12-31,0
"VC","EU28",2012-12-31,5
"VC","FI",2012-12-31,0
"VC","FR",2012-12-31,0
"VC","HU",2012-12-31,0
"VC","IE",2012-12-31,0
"VC","IS",2012-12-31,0
"VC","IT",2012-12-31,0
"VC","LI",2012-12-31,0
"VC","LT",2012-12-31,0
"VC","LU",2012-12-31,0
"VC","LV",2012-12-31,0
"VC","MT",2012-12-31,0
"VC","NL",2012-12-31,0
"VC","NO",2012-12-31,0
"VC","PL",2012-12-31,0
"VC","PT",2012-12-31,0
"VC","RO",2012-12-31,0
"VC","SE",2012-12-31,0
"VC","SI",2012-12-31,0
"VC","SK",2012-12-31,0
"VC","TOTAL",2012-12-31,5
"VC","UK",2012-12-31,5
"VE","AT",2012-12-31,0
"VE","BE",2012-12-31,0
"VE","BG",2012-12-31,0
"VE","CH",2012-12-31,0
"VE","CY",2012-12-31,0
"VE","CZ",2012-12-31,0
"VE","DE",2012-12-31,5
"VE","DK",2012-12-31,5
"VE","EE",2012-12-31,0
"VE","EL",2012-12-31,0
"VE","ES",2012-12-31,30
"VE","EU28",2012-12-31,80
"VE","FI",2012-12-31,0
"VE","FR",2012-12-31,10
"VE","HU",2012-12-31,0
"VE","IE",2012-12-31,0
"VE","IS",2012-12-31,0
"VE","IT",2012-12-31,10
"VE","LI",2012-12-31,0
"VE","LT",2012-12-31,0
"VE","LU",2012-12-31,0
"VE","LV",2012-12-31,0
"VE","MT",2012-12-31,0
"VE","NL",2012-12-31,0
"VE","NO",2012-12-31,0
"VE","PL",2012-12-31,0
"VE","PT",2012-12-31,0
"VE","RO",2012-12-31,0
"VE","SE",2012-12-31,10
"VE","SI",2012-12-31,0
"VE","SK",2012-12-31,0
"VE","TOTAL",2012-12-31,80
"VE","UK",2012-12-31,5
"VN","AT",2012-12-31,15
"VN","BE",2012-12-31,5
"VN","BG",2012-12-31,0
"VN","CH",2012-12-31,5
"VN","CY",2012-12-31,200
"VN","CZ",2012-12-31,55
"VN","DE",2012-12-31,755
"VN","DK",2012-12-31,10
"VN","EE",2012-12-31,5
"VN","EL",2012-12-31,5
"VN","ES",2012-12-31,0
"VN","EU28",2012-12-31,1675
"VN","FI",2012-12-31,0
"VN","FR",2012-12-31,25
"VN","HU",2012-12-31,5
"VN","IE",2012-12-31,0
"VN","IS",2012-12-31,0
"VN","IT",2012-12-31,0
"VN","LI",2012-12-31,0
"VN","LT",2012-12-31,40
"VN","LU",2012-12-31,0
"VN","LV",2012-12-31,0
"VN","MT",2012-12-31,0
"VN","NL",2012-12-31,5
"VN","NO",2012-12-31,20
"VN","PL",2012-12-31,55
"VN","PT",2012-12-31,0
"VN","RO",2012-12-31,5
"VN","SE",2012-12-31,50
"VN","SI",2012-12-31,0
"VN","SK",2012-12-31,10
"VN","TOTAL",2012-12-31,1705
"VN","UK",2012-12-31,430
"VU","AT",2012-12-31,0
"VU","BE",2012-12-31,0
"VU","BG",2012-12-31,0
"VU","CH",2012-12-31,0
"VU","CY",2012-12-31,0
"VU","CZ",2012-12-31,0
"VU","DE",2012-12-31,0
"VU","DK",2012-12-31,0
"VU","EE",2012-12-31,0
"VU","EL",2012-12-31,0
"VU","ES",2012-12-31,0
"VU","EU28",2012-12-31,0
"VU","FI",2012-12-31,0
"VU","FR",2012-12-31,0
"VU","HU",2012-12-31,0
"VU","IE",2012-12-31,0
"VU","IS",2012-12-31,0
"VU","IT",2012-12-31,0
"VU","LI",2012-12-31,0
"VU","LT",2012-12-31,0
"VU","LU",2012-12-31,0
"VU","LV",2012-12-31,0
"VU","MT",2012-12-31,0
"VU","NL",2012-12-31,0
"VU","NO",2012-12-31,0
"VU","PL",2012-12-31,0
"VU","PT",2012-12-31,0
"VU","RO",2012-12-31,0
"VU","SE",2012-12-31,0
"VU","SI",2012-12-31,0
"VU","SK",2012-12-31,0
"VU","TOTAL",2012-12-31,0
"VU","UK",2012-12-31,0
"WS","AT",2012-12-31,0
"WS","BE",2012-12-31,0
"WS","BG",2012-12-31,0
"WS","CH",2012-12-31,0
"WS","CY",2012-12-31,0
"WS","CZ",2012-12-31,0
"WS","DE",2012-12-31,0
"WS","DK",2012-12-31,0
"WS","EE",2012-12-31,0
"WS","EL",2012-12-31,0
"WS","ES",2012-12-31,0
"WS","EU28",2012-12-31,0
"WS","FI",2012-12-31,0
"WS","FR",2012-12-31,0
"WS","HU",2012-12-31,0
"WS","IE",2012-12-31,0
"WS","IS",2012-12-31,0
"WS","IT",2012-12-31,0
"WS","LI",2012-12-31,0
"WS","LT",2012-12-31,0
"WS","LU",2012-12-31,0
"WS","LV",2012-12-31,0
"WS","MT",2012-12-31,0
"WS","NL",2012-12-31,0
"WS","NO",2012-12-31,0
"WS","PL",2012-12-31,0
"WS","PT",2012-12-31,0
"WS","RO",2012-12-31,0
"WS","SE",2012-12-31,0
"WS","SI",2012-12-31,0
"WS","SK",2012-12-31,0
"WS","TOTAL",2012-12-31,0
"WS","UK",2012-12-31,0
"XK","AT",2012-12-31,310
"XK","BE",2012-12-31,1740
"XK","BG",2012-12-31,0
"XK","CH",2012-12-31,585
"XK","CY",2012-12-31,0
"XK","CZ",2012-12-31,10
"XK","DE",2012-12-31,2535
"XK","DK",2012-12-31,130
"XK","EE",2012-12-31,0
"XK","EL",2012-12-31,0
"XK","ES",2012-12-31,0
"XK","EU28",2012-12-31,10210
"XK","FI",2012-12-31,80
"XK","FR",2012-12-31,3715
"XK","HU",2012-12-31,225
"XK","IE",2012-12-31,5
"XK","IS",2012-12-31,0
"XK","IT",2012-12-31,100
"XK","LI",2012-12-31,0
"XK","LT",2012-12-31,0
"XK","LU",2012-12-31,210
"XK","LV",2012-12-31,0
"XK","MT",2012-12-31,0
"XK","NL",2012-12-31,40
"XK","NO",2012-12-31,130
"XK","PL",2012-12-31,0
"XK","PT",2012-12-31,0
"XK","RO",2012-12-31,0
"XK","SE",2012-12-31,1045
"XK","SI",2012-12-31,20
"XK","SK",2012-12-31,0
"XK","TOTAL",2012-12-31,10925
"XK","UK",2012-12-31,40
"YE","AT",2012-12-31,5
"YE","BE",2012-12-31,20
"YE","BG",2012-12-31,0
"YE","CH",2012-12-31,30
"YE","CY",2012-12-31,0
"YE","CZ",2012-12-31,0
"YE","DE",2012-12-31,25
"YE","DK",2012-12-31,10
"YE","EE",2012-12-31,0
"YE","EL",2012-12-31,0
"YE","ES",2012-12-31,5
"YE","EU28",2012-12-31,475
"YE","FI",2012-12-31,0
"YE","FR",2012-12-31,5
"YE","HU",2012-12-31,0
"YE","IE",2012-12-31,0
"YE","IS",2012-12-31,0
"YE","IT",2012-12-31,5
"YE","LI",2012-12-31,0
"YE","LT",2012-12-31,0
"YE","LU",2012-12-31,0
"YE","LV",2012-12-31,0
"YE","MT",2012-12-31,0
"YE","NL",2012-12-31,30
"YE","NO",2012-12-31,30
"YE","PL",2012-12-31,0
"YE","PT",2012-12-31,0
"YE","RO",2012-12-31,5
"YE","SE",2012-12-31,290
"YE","SI",2012-12-31,0
"YE","SK",2012-12-31,0
"YE","TOTAL",2012-12-31,535
"YE","UK",2012-12-31,80
"ZA","AT",2012-12-31,0
"ZA","BE",2012-12-31,0
"ZA","BG",2012-12-31,0
"ZA","CH",2012-12-31,10
"ZA","CY",2012-12-31,0
"ZA","CZ",2012-12-31,0
"ZA","DE",2012-12-31,0
"ZA","DK",2012-12-31,0
"ZA","EE",2012-12-31,0
"ZA","EL",2012-12-31,10
"ZA","ES",2012-12-31,0
"ZA","EU28",2012-12-31,160
"ZA","FI",2012-12-31,0
"ZA","FR",2012-12-31,5
"ZA","HU",2012-12-31,0
"ZA","IE",2012-12-31,35
"ZA","IS",2012-12-31,0
"ZA","IT",2012-12-31,0
"ZA","LI",2012-12-31,0
"ZA","LT",2012-12-31,0
"ZA","LU",2012-12-31,0
"ZA","LV",2012-12-31,0
"ZA","MT",2012-12-31,0
"ZA","NL",2012-12-31,0
"ZA","NO",2012-12-31,0
"ZA","PL",2012-12-31,0
"ZA","PT",2012-12-31,0
"ZA","RO",2012-12-31,0
"ZA","SE",2012-12-31,0
"ZA","SI",2012-12-31,0
"ZA","SK",2012-12-31,0
"ZA","TOTAL",2012-12-31,170
"ZA","UK",2012-12-31,105
"ZM","AT",2012-12-31,0
"ZM","BE",2012-12-31,0
"ZM","BG",2012-12-31,0
"ZM","CH",2012-12-31,5
"ZM","CY",2012-12-31,0
"ZM","CZ",2012-12-31,0
"ZM","DE",2012-12-31,0
"ZM","DK",2012-12-31,0
"ZM","EE",2012-12-31,0
"ZM","EL",2012-12-31,5
"ZM","ES",2012-12-31,0
"ZM","EU28",2012-12-31,45
"ZM","FI",2012-12-31,0
"ZM","FR",2012-12-31,0
"ZM","HU",2012-12-31,0
"ZM","IE",2012-12-31,0
"ZM","IS",2012-12-31,0
"ZM","IT",2012-12-31,0
"ZM","LI",2012-12-31,0
"ZM","LT",2012-12-31,0
"ZM","LU",2012-12-31,0
"ZM","LV",2012-12-31,0
"ZM","MT",2012-12-31,0
"ZM","NL",2012-12-31,0
"ZM","NO",2012-12-31,0
"ZM","PL",2012-12-31,0
"ZM","PT",2012-12-31,0
"ZM","RO",2012-12-31,0
"ZM","SE",2012-12-31,0
"ZM","SI",2012-12-31,0
"ZM","SK",2012-12-31,0
"ZM","TOTAL",2012-12-31,50
"ZM","UK",2012-12-31,30
"ZW","AT",2012-12-31,5
"ZW","BE",2012-12-31,0
"ZW","BG",2012-12-31,0
"ZW","CH",2012-12-31,20
"ZW","CY",2012-12-31,0
"ZW","CZ",2012-12-31,0
"ZW","DE",2012-12-31,20
"ZW","DK",2012-12-31,0
"ZW","EE",2012-12-31,0
"ZW","EL",2012-12-31,0
"ZW","ES",2012-12-31,5
"ZW","EU28",2012-12-31,690
"ZW","FI",2012-12-31,0
"ZW","FR",2012-12-31,5
"ZW","HU",2012-12-31,0
"ZW","IE",2012-12-31,50
"ZW","IS",2012-12-31,0
"ZW","IT",2012-12-31,5
"ZW","LI",2012-12-31,0
"ZW","LT",2012-12-31,0
"ZW","LU",2012-12-31,0
"ZW","LV",2012-12-31,0
"ZW","MT",2012-12-31,0
"ZW","NL",2012-12-31,5
"ZW","NO",2012-12-31,5
"ZW","PL",2012-12-31,0
"ZW","PT",2012-12-31,0
"ZW","RO",2012-12-31,0
"ZW","SE",2012-12-31,10
"ZW","SI",2012-12-31,0
"ZW","SK",2012-12-31,0
"ZW","TOTAL",2012-12-31,710
"ZW","UK",2012-12-31,590
"AD","AT",2011-12-31,0
"AD","BE",2011-12-31,0
"AD","BG",2011-12-31,0
"AD","CH",2011-12-31,0
"AD","CY",2011-12-31,0
"AD","CZ",2011-12-31,0
"AD","DE",2011-12-31,0
"AD","DK",2011-12-31,0
"AD","EE",2011-12-31,0
"AD","EL",2011-12-31,0
"AD","ES",2011-12-31,0
"AD","EU28",2011-12-31,0
"AD","FI",2011-12-31,0
"AD","FR",2011-12-31,0
"AD","HU",2011-12-31,0
"AD","IE",2011-12-31,0
"AD","IS",2011-12-31,0
"AD","IT",2011-12-31,0
"AD","LI",2011-12-31,0
"AD","LT",2011-12-31,0
"AD","LU",2011-12-31,0
"AD","LV",2011-12-31,0
"AD","MT",2011-12-31,0
"AD","NL",2011-12-31,0
"AD","NO",2011-12-31,0
"AD","PL",2011-12-31,0
"AD","PT",2011-12-31,0
"AD","RO",2011-12-31,0
"AD","SE",2011-12-31,0
"AD","SI",2011-12-31,0
"AD","SK",2011-12-31,0
"AD","TOTAL",2011-12-31,0
"AD","UK",2011-12-31,0
"AE","AT",2011-12-31,0
"AE","BE",2011-12-31,0
"AE","BG",2011-12-31,0
"AE","CH",2011-12-31,0
"AE","CY",2011-12-31,0
"AE","CZ",2011-12-31,0
"AE","DE",2011-12-31,0
"AE","DK",2011-12-31,0
"AE","EE",2011-12-31,0
"AE","EL",2011-12-31,0
"AE","ES",2011-12-31,0
"AE","EU28",2011-12-31,5
"AE","FI",2011-12-31,0
"AE","FR",2011-12-31,0
"AE","HU",2011-12-31,0
"AE","IE",2011-12-31,0
"AE","IS",2011-12-31,0
"AE","IT",2011-12-31,0
"AE","LI",2011-12-31,0
"AE","LT",2011-12-31,0
"AE","LU",2011-12-31,0
"AE","LV",2011-12-31,0
"AE","MT",2011-12-31,0
"AE","NL",2011-12-31,0
"AE","NO",2011-12-31,0
"AE","PL",2011-12-31,0
"AE","PT",2011-12-31,0
"AE","RO",2011-12-31,0
"AE","SE",2011-12-31,0
"AE","SI",2011-12-31,0
"AE","SK",2011-12-31,0
"AE","TOTAL",2011-12-31,10
"AE","UK",2011-12-31,0
"AF","AT",2011-12-31,3630
"AF","BE",2011-12-31,3195
"AF","BG",2011-12-31,90
"AF","CH",2011-12-31,1105
"AF","CY",2011-12-31,15
"AF","CZ",2011-12-31,25
"AF","DE",2011-12-31,7955
"AF","DK",2011-12-31,910
"AF","EE",2011-12-31,10
"AF","EL",2011-12-31,635
"AF","ES",2011-12-31,30
"AF","EU28",2011-12-31,28160
"AF","FI",2011-12-31,280
"AF","FR",2011-12-31,685
"AF","HU",2011-12-31,650
"AF","IE",2011-12-31,65
"AF","IS",2011-12-31,5
"AF","IT",2011-12-31,1425
"AF","LI",2011-12-31,0
"AF","LT",2011-12-31,55
"AF","LU",2011-12-31,20
"AF","LV",2011-12-31,5
"AF","MT",2011-12-31,0
"AF","NL",2011-12-31,2395
"AF","NO",2011-12-31,980
"AF","PL",2011-12-31,35
"AF","PT",2011-12-31,5
"AF","RO",2011-12-31,105
"AF","SE",2011-12-31,4130
"AF","SI",2011-12-31,65
"AF","SK",2011-12-31,75
"AF","TOTAL",2011-12-31,30245
"AF","UK",2011-12-31,1665
"AG","AT",2011-12-31,0
"AG","BE",2011-12-31,0
"AG","BG",2011-12-31,0
"AG","CH",2011-12-31,0
"AG","CY",2011-12-31,0
"AG","CZ",2011-12-31,0
"AG","DE",2011-12-31,0
"AG","DK",2011-12-31,0
"AG","EE",2011-12-31,0
"AG","EL",2011-12-31,0
"AG","ES",2011-12-31,0
"AG","EU28",2011-12-31,0
"AG","FI",2011-12-31,0
"AG","FR",2011-12-31,0
"AG","HU",2011-12-31,0
"AG","IE",2011-12-31,0
"AG","IS",2011-12-31,0
"AG","IT",2011-12-31,0
"AG","LI",2011-12-31,0
"AG","LT",2011-12-31,0
"AG","LU",2011-12-31,0
"AG","LV",2011-12-31,0
"AG","MT",2011-12-31,0
"AG","NL",2011-12-31,0
"AG","NO",2011-12-31,0
"AG","PL",2011-12-31,0
"AG","PT",2011-12-31,0
"AG","RO",2011-12-31,0
"AG","SE",2011-12-31,0
"AG","SI",2011-12-31,0
"AG","SK",2011-12-31,0
"AG","TOTAL",2011-12-31,0
"AG","UK",2011-12-31,0
"AL","AT",2011-12-31,20
"AL","BE",2011-12-31,1290
"AL","BG",2011-12-31,0
"AL","CH",2011-12-31,65
"AL","CY",2011-12-31,5
"AL","CZ",2011-12-31,0
"AL","DE",2011-12-31,85
"AL","DK",2011-12-31,5
"AL","EE",2011-12-31,0
"AL","EL",2011-12-31,275
"AL","ES",2011-12-31,0
"AL","EU28",2011-12-31,3080
"AL","FI",2011-12-31,10
"AL","FR",2011-12-31,505
"AL","HU",2011-12-31,0
"AL","IE",2011-12-31,35
"AL","IS",2011-12-31,0
"AL","IT",2011-12-31,45
"AL","LI",2011-12-31,0
"AL","LT",2011-12-31,0
"AL","LU",2011-12-31,30
"AL","LV",2011-12-31,0
"AL","MT",2011-12-31,0
"AL","NL",2011-12-31,30
"AL","NO",2011-12-31,45
"AL","PL",2011-12-31,0
"AL","PT",2011-12-31,0
"AL","RO",2011-12-31,0
"AL","SE",2011-12-31,275
"AL","SI",2011-12-31,0
"AL","SK",2011-12-31,0
"AL","TOTAL",2011-12-31,3190
"AL","UK",2011-12-31,465
"AM","AT",2011-12-31,215
"AM","BE",2011-12-31,910
"AM","BG",2011-12-31,35
"AM","CH",2011-12-31,105
"AM","CY",2011-12-31,10
"AM","CZ",2011-12-31,10
"AM","DE",2011-12-31,400
"AM","DK",2011-12-31,40
"AM","EE",2011-12-31,5
"AM","EL",2011-12-31,50
"AM","ES",2011-12-31,30
"AM","EU28",2011-12-31,7115
"AM","FI",2011-12-31,10
"AM","FR",2011-12-31,4195
"AM","HU",2011-12-31,10
"AM","IE",2011-12-31,10
"AM","IS",2011-12-31,0
"AM","IT",2011-12-31,35
"AM","LI",2011-12-31,0
"AM","LT",2011-12-31,30
"AM","LU",2011-12-31,5
"AM","LV",2011-12-31,5
"AM","MT",2011-12-31,0
"AM","NL",2011-12-31,580
"AM","NO",2011-12-31,15
"AM","PL",2011-12-31,215
"AM","PT",2011-12-31,0
"AM","RO",2011-12-31,20
"AM","SE",2011-12-31,270
"AM","SI",2011-12-31,0
"AM","SK",2011-12-31,10
"AM","TOTAL",2011-12-31,7235
"AM","UK",2011-12-31,15
"AO","AT",2011-12-31,15
"AO","BE",2011-12-31,175
"AO","BG",2011-12-31,0
"AO","CH",2011-12-31,105
"AO","CY",2011-12-31,0
"AO","CZ",2011-12-31,0
"AO","DE",2011-12-31,75
"AO","DK",2011-12-31,0
"AO","EE",2011-12-31,0
"AO","EL",2011-12-31,0
"AO","ES",2011-12-31,5
"AO","EU28",2011-12-31,1145
"AO","FI",2011-12-31,30
"AO","FR",2011-12-31,740
"AO","HU",2011-12-31,0
"AO","IE",2011-12-31,5
"AO","IS",2011-12-31,0
"AO","IT",2011-12-31,5
"AO","LI",2011-12-31,0
"AO","LT",2011-12-31,0
"AO","LU",2011-12-31,0
"AO","LV",2011-12-31,0
"AO","MT",2011-12-31,0
"AO","NL",2011-12-31,25
"AO","NO",2011-12-31,10
"AO","PL",2011-12-31,0
"AO","PT",2011-12-31,5
"AO","RO",2011-12-31,5
"AO","SE",2011-12-31,15
"AO","SI",2011-12-31,0
"AO","SK",2011-12-31,0
"AO","TOTAL",2011-12-31,1260
"AO","UK",2011-12-31,35
"AR","AT",2011-12-31,0
"AR","BE",2011-12-31,0
"AR","BG",2011-12-31,0
"AR","CH",2011-12-31,0
"AR","CY",2011-12-31,0
"AR","CZ",2011-12-31,0
"AR","DE",2011-12-31,0
"AR","DK",2011-12-31,0
"AR","EE",2011-12-31,0
"AR","EL",2011-12-31,0
"AR","ES",2011-12-31,0
"AR","EU28",2011-12-31,10
"AR","FI",2011-12-31,0
"AR","FR",2011-12-31,0
"AR","HU",2011-12-31,0
"AR","IE",2011-12-31,0
"AR","IS",2011-12-31,0
"AR","IT",2011-12-31,0
"AR","LI",2011-12-31,0
"AR","LT",2011-12-31,0
"AR","LU",2011-12-31,0
"AR","LV",2011-12-31,0
"AR","MT",2011-12-31,0
"AR","NL",2011-12-31,0
"AR","NO",2011-12-31,0
"AR","PL",2011-12-31,0
"AR","PT",2011-12-31,0
"AR","RO",2011-12-31,0
"AR","SE",2011-12-31,0
"AR","SI",2011-12-31,0
"AR","SK",2011-12-31,0
"AR","TOTAL",2011-12-31,10
"AR","UK",2011-12-31,5
"AT","AT",2011-12-31,0
"AT","BE",2011-12-31,0
"AT","BG",2011-12-31,0
"AT","CH",2011-12-31,5
"AT","CY",2011-12-31,0
"AT","CZ",2011-12-31,0
"AT","DE",2011-12-31,0
"AT","DK",2011-12-31,0
"AT","EE",2011-12-31,0
"AT","EL",2011-12-31,0
"AT","ES",2011-12-31,0
"AT","EU28",2011-12-31,0
"AT","FI",2011-12-31,0
"AT","FR",2011-12-31,0
"AT","HU",2011-12-31,0
"AT","IE",2011-12-31,0
"AT","IS",2011-12-31,0
"AT","IT",2011-12-31,0
"AT","LI",2011-12-31,0
"AT","LT",2011-12-31,0
"AT","LU",2011-12-31,0
"AT","LV",2011-12-31,0
